,feedback,patch_length,unique_participant,prior,context,RT,RL,trial_num,probed_trial,feedback_manipulation_type,date,trials_since_last_probe
23281,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,2.0,416.666666667,75.0,401,False,1,2019-05-23 16:43:00,13.0
23282,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,2.0,466.666666667,108.333333333,402,False,1,2019-05-23 16:43:00,14.0
23283,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,1.0,508.333333333,75.0,403,False,1,2019-05-23 16:43:00,15.0
23285,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,0.0,583.333333333,100.0,405,False,1,2019-05-23 16:43:00,1.0
23287,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,0.0,383.333333333,66.6666666667,407,False,1,2019-05-23 16:43:00,1.0
23288,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,0.0,,16.6666666667,408,False,1,2019-05-23 16:43:00,2.0
23289,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,1.0,408.333333333,116.666666667,409,False,1,2019-05-23 16:43:00,3.0
23290,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,1.0,400.0,91.6666666667,410,False,1,2019-05-23 16:43:00,4.0
23291,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,2.0,,83.3333333333,411,False,1,2019-05-23 16:43:00,5.0
23292,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,1.0,458.333333333,116.666666667,412,False,1,2019-05-23 16:43:00,6.0
23293,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,1.0,466.666666667,83.3333333333,413,False,1,2019-05-23 16:43:00,7.0
23294,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,0.0,441.666666667,141.66666666700002,414,False,1,2019-05-23 16:43:00,8.0
23295,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,0.0,416.666666667,125.0,415,False,1,2019-05-23 16:43:00,9.0
23296,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,0.0,441.666666667,116.666666667,416,False,1,2019-05-23 16:43:00,10.0
23297,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,1.0,450.0,116.666666667,417,False,1,2019-05-23 16:43:00,11.0
23298,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,2.0,400.0,83.3333333333,418,False,1,2019-05-23 16:43:00,12.0
23299,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,3.0,,100.0,419,False,1,2019-05-23 16:43:00,13.0
23300,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,3.0,608.333333333,141.66666666700002,420,False,1,2019-05-23 16:43:00,14.0
23301,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,2.0,416.666666667,150.0,421,False,1,2019-05-23 16:43:00,15.0
23302,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,1.0,358.33333333300004,91.6666666667,422,False,1,2019-05-23 16:43:00,16.0
23305,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,0.0,441.666666667,116.666666667,425,False,1,2019-05-23 16:43:00,1.0
23306,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,0.0,425.0,100.0,426,False,1,2019-05-23 16:43:00,2.0
23308,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,1.0,366.666666667,100.0,428,False,1,2019-05-23 16:43:00,1.0
23310,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,1.0,475.0,83.3333333333,430,False,1,2019-05-23 16:43:00,1.0
23311,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,1.0,516.666666667,108.333333333,431,False,1,2019-05-23 16:43:00,2.0
23312,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,0.0,333.333333333,91.6666666667,432,False,1,2019-05-23 16:43:00,3.0
23314,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,0.0,,108.333333333,434,False,1,2019-05-23 16:43:00,1.0
23315,CONTROL FEEDBACK,5,56:2019_May_23_1643,0,0.0,358.33333333300004,83.3333333333,435,False,1,2019-05-23 16:43:00,2.0
23316,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,0.0,408.333333333,100.0,436,False,1,2019-05-23 16:43:00,3.0
23317,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,1.0,383.333333333,133.33333333299998,437,False,1,2019-05-23 16:43:00,4.0
23318,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,2.0,450.0,91.6666666667,438,False,1,2019-05-23 16:43:00,5.0
23319,CONTROL FEEDBACK,5,56:2019_May_23_1643,1,3.0,408.333333333,75.0,439,False,1,2019-05-23 16:43:00,6.0
23322,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,,408.333333333,66.6666666667,2,False,1,2019-05-23 18:21:00,
23323,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,416.666666667,91.6666666667,3,False,1,2019-05-23 18:21:00,
23324,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,416.666666667,75.0,4,False,1,2019-05-23 18:21:00,
23325,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,375.0,83.3333333333,5,False,1,2019-05-23 18:21:00,
23326,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,350.0,83.3333333333,6,False,1,2019-05-23 18:21:00,
23328,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,483.333333333,58.3333333333,8,False,1,2019-05-23 18:21:00,1.0
23329,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,333.333333333,75.0,9,False,1,2019-05-23 18:21:00,2.0
23330,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,466.666666667,83.3333333333,10,False,1,2019-05-23 18:21:00,3.0
23331,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,383.333333333,100.0,11,False,1,2019-05-23 18:21:00,4.0
23332,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,341.666666667,66.6666666667,12,False,1,2019-05-23 18:21:00,5.0
23333,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,350.0,66.6666666667,13,False,1,2019-05-23 18:21:00,6.0
23334,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,325.0,75.0,14,False,1,2019-05-23 18:21:00,7.0
23336,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,475.0,66.6666666667,16,False,1,2019-05-23 18:21:00,1.0
23337,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,366.666666667,75.0,17,False,1,2019-05-23 18:21:00,2.0
23338,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,483.333333333,100.0,18,False,1,2019-05-23 18:21:00,3.0
23339,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,500.0,83.3333333333,19,False,1,2019-05-23 18:21:00,4.0
23340,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,550.0,83.3333333333,20,False,1,2019-05-23 18:21:00,5.0
23341,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,408.333333333,83.3333333333,21,False,1,2019-05-23 18:21:00,6.0
23342,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,358.33333333300004,75.0,22,False,1,2019-05-23 18:21:00,7.0
23344,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,425.0,66.6666666667,24,False,1,2019-05-23 18:21:00,1.0
23345,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,541.666666667,75.0,25,False,1,2019-05-23 18:21:00,2.0
23346,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,416.666666667,58.3333333333,26,False,1,2019-05-23 18:21:00,3.0
23347,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,350.0,66.6666666667,27,False,1,2019-05-23 18:21:00,4.0
23348,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,391.666666667,83.3333333333,28,False,1,2019-05-23 18:21:00,5.0
23349,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,416.666666667,100.0,29,False,1,2019-05-23 18:21:00,6.0
23350,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,466.666666667,75.0,30,False,1,2019-05-23 18:21:00,7.0
23351,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,375.0,91.6666666667,31,False,1,2019-05-23 18:21:00,8.0
23352,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,383.333333333,83.3333333333,32,False,1,2019-05-23 18:21:00,9.0
23353,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,475.0,133.33333333299998,33,False,1,2019-05-23 18:21:00,10.0
23355,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,516.666666667,133.33333333299998,35,False,1,2019-05-23 18:21:00,1.0
23356,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,400.0,100.0,36,False,1,2019-05-23 18:21:00,2.0
23357,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,383.333333333,41.6666666667,37,False,1,2019-05-23 18:21:00,3.0
23358,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,400.0,66.6666666667,38,False,1,2019-05-23 18:21:00,4.0
23359,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,375.0,75.0,39,False,1,2019-05-23 18:21:00,5.0
23360,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,425.0,75.0,40,False,1,2019-05-23 18:21:00,6.0
23361,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,400.0,75.0,41,False,1,2019-05-23 18:21:00,7.0
23362,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,516.666666667,108.333333333,42,False,1,2019-05-23 18:21:00,8.0
23363,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,508.333333333,100.0,43,False,1,2019-05-23 18:21:00,9.0
23364,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,408.333333333,133.33333333299998,44,False,1,2019-05-23 18:21:00,10.0
23366,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,433.333333333,100.0,46,False,1,2019-05-23 18:21:00,1.0
23370,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,416.666666667,83.3333333333,50,False,1,2019-05-23 18:21:00,1.0
23371,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,391.666666667,83.3333333333,51,False,1,2019-05-23 18:21:00,2.0
23372,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,400.0,75.0,52,False,1,2019-05-23 18:21:00,3.0
23373,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,491.666666667,108.333333333,53,False,1,2019-05-23 18:21:00,4.0
23374,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,425.0,75.0,54,False,1,2019-05-23 18:21:00,5.0
23375,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,475.0,75.0,55,False,1,2019-05-23 18:21:00,6.0
23376,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,425.0,91.6666666667,56,False,1,2019-05-23 18:21:00,7.0
23377,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,466.666666667,83.3333333333,57,False,1,2019-05-23 18:21:00,8.0
23378,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,541.666666667,83.3333333333,58,False,1,2019-05-23 18:21:00,9.0
23379,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,633.333333333,66.6666666667,59,False,1,2019-05-23 18:21:00,10.0
23380,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,433.333333333,58.3333333333,60,False,1,2019-05-23 18:21:00,11.0
23381,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,400.0,100.0,61,False,1,2019-05-23 18:21:00,12.0
23382,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,491.666666667,108.333333333,62,False,1,2019-05-23 18:21:00,13.0
23383,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,466.666666667,91.6666666667,63,False,1,2019-05-23 18:21:00,14.0
23384,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,441.666666667,100.0,64,False,1,2019-05-23 18:21:00,15.0
23386,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,500.0,91.6666666667,66,False,1,2019-05-23 18:21:00,1.0
23387,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,441.666666667,100.0,67,False,1,2019-05-23 18:21:00,2.0
23388,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,375.0,58.3333333333,68,False,1,2019-05-23 18:21:00,3.0
23389,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,483.333333333,83.3333333333,69,False,1,2019-05-23 18:21:00,4.0
23390,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,483.333333333,108.333333333,70,False,1,2019-05-23 18:21:00,5.0
23391,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,391.666666667,91.6666666667,71,False,1,2019-05-23 18:21:00,6.0
23392,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,483.333333333,83.3333333333,72,False,1,2019-05-23 18:21:00,7.0
23393,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,491.666666667,91.6666666667,73,False,1,2019-05-23 18:21:00,8.0
23394,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,391.666666667,83.3333333333,74,False,1,2019-05-23 18:21:00,9.0
23395,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,408.333333333,100.0,75,False,1,2019-05-23 18:21:00,10.0
23397,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,708.333333333,83.3333333333,77,False,1,2019-05-23 18:21:00,1.0
23398,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,450.0,91.6666666667,78,False,1,2019-05-23 18:21:00,2.0
23400,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,,133.33333333299998,80,False,1,2019-05-23 18:21:00,1.0
23401,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,500.0,108.333333333,81,False,1,2019-05-23 18:21:00,2.0
23402,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,433.333333333,83.3333333333,82,False,1,2019-05-23 18:21:00,3.0
23403,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,408.333333333,75.0,83,False,1,2019-05-23 18:21:00,4.0
23404,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,400.0,58.3333333333,84,False,1,2019-05-23 18:21:00,5.0
23405,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,433.333333333,75.0,85,False,1,2019-05-23 18:21:00,6.0
23406,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,408.333333333,58.3333333333,86,False,1,2019-05-23 18:21:00,7.0
23407,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,408.333333333,75.0,87,False,1,2019-05-23 18:21:00,8.0
23408,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,433.333333333,91.6666666667,88,False,1,2019-05-23 18:21:00,9.0
23410,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,433.333333333,66.6666666667,90,False,1,2019-05-23 18:21:00,1.0
23411,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,408.333333333,66.6666666667,91,False,1,2019-05-23 18:21:00,2.0
23412,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,383.333333333,66.6666666667,92,False,1,2019-05-23 18:21:00,3.0
23413,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,475.0,66.6666666667,93,False,1,2019-05-23 18:21:00,4.0
23414,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,416.666666667,75.0,94,False,1,2019-05-23 18:21:00,5.0
23415,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,416.666666667,91.6666666667,95,False,1,2019-05-23 18:21:00,6.0
23416,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,433.333333333,58.3333333333,96,False,1,2019-05-23 18:21:00,7.0
23417,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,408.333333333,41.6666666667,97,False,1,2019-05-23 18:21:00,8.0
23418,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,458.333333333,91.6666666667,98,False,1,2019-05-23 18:21:00,9.0
23419,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,383.333333333,58.3333333333,99,False,1,2019-05-23 18:21:00,10.0
23421,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,541.666666667,75.0,101,False,1,2019-05-23 18:21:00,1.0
23422,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,350.0,83.3333333333,102,False,1,2019-05-23 18:21:00,2.0
23423,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,433.333333333,108.333333333,103,False,1,2019-05-23 18:21:00,3.0
23426,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,433.333333333,100.0,106,False,1,2019-05-23 18:21:00,1.0
23427,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,500.0,100.0,107,False,1,2019-05-23 18:21:00,2.0
23428,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,466.666666667,83.3333333333,108,False,1,2019-05-23 18:21:00,3.0
23429,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,441.666666667,75.0,109,False,1,2019-05-23 18:21:00,4.0
23430,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,450.0,75.0,110,False,1,2019-05-23 18:21:00,5.0
23431,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,483.333333333,75.0,111,False,1,2019-05-23 18:21:00,6.0
23432,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,450.0,83.3333333333,112,False,1,2019-05-23 18:21:00,7.0
23433,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,491.666666667,91.6666666667,113,False,1,2019-05-23 18:21:00,8.0
23435,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,441.666666667,116.666666667,115,False,1,2019-05-23 18:21:00,1.0
23437,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,500.0,125.0,117,False,1,2019-05-23 18:21:00,1.0
23438,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,458.333333333,91.6666666667,118,False,1,2019-05-23 18:21:00,2.0
23439,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,458.333333333,75.0,119,False,1,2019-05-23 18:21:00,3.0
23440,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,458.333333333,83.3333333333,120,False,1,2019-05-23 18:21:00,4.0
23441,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,441.666666667,66.6666666667,121,False,1,2019-05-23 18:21:00,5.0
23442,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,483.333333333,83.3333333333,122,False,1,2019-05-23 18:21:00,6.0
23443,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,508.333333333,83.3333333333,123,False,1,2019-05-23 18:21:00,7.0
23444,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,491.666666667,100.0,124,False,1,2019-05-23 18:21:00,8.0
23445,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,400.0,108.333333333,125,False,1,2019-05-23 18:21:00,9.0
23446,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,416.666666667,91.6666666667,126,False,1,2019-05-23 18:21:00,10.0
23447,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,458.333333333,108.333333333,127,False,1,2019-05-23 18:21:00,11.0
23448,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,516.666666667,58.3333333333,128,False,1,2019-05-23 18:21:00,12.0
23449,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,408.333333333,66.6666666667,129,False,1,2019-05-23 18:21:00,13.0
23450,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,466.666666667,108.333333333,130,False,1,2019-05-23 18:21:00,14.0
23451,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,466.666666667,83.3333333333,131,False,1,2019-05-23 18:21:00,15.0
23452,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,500.0,116.666666667,132,False,1,2019-05-23 18:21:00,16.0
23453,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,450.0,83.3333333333,133,False,1,2019-05-23 18:21:00,17.0
23454,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,466.666666667,75.0,134,False,1,2019-05-23 18:21:00,18.0
23455,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,500.0,83.3333333333,135,False,1,2019-05-23 18:21:00,19.0
23456,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,475.0,58.3333333333,136,False,1,2019-05-23 18:21:00,20.0
23457,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,441.666666667,83.3333333333,137,False,1,2019-05-23 18:21:00,21.0
23458,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,450.0,75.0,138,False,1,2019-05-23 18:21:00,22.0
23459,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,500.0,83.3333333333,139,False,1,2019-05-23 18:21:00,23.0
23460,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,366.666666667,75.0,140,False,1,2019-05-23 18:21:00,24.0
23461,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,433.333333333,83.3333333333,141,False,1,2019-05-23 18:21:00,25.0
23463,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,458.333333333,83.3333333333,143,False,1,2019-05-23 18:21:00,1.0
23465,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,416.666666667,91.6666666667,145,False,1,2019-05-23 18:21:00,1.0
23466,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,416.666666667,83.3333333333,146,False,1,2019-05-23 18:21:00,2.0
23467,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,400.0,91.6666666667,147,False,1,2019-05-23 18:21:00,3.0
23468,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,441.666666667,100.0,148,False,1,2019-05-23 18:21:00,4.0
23469,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,375.0,100.0,149,False,1,2019-05-23 18:21:00,5.0
23472,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,433.333333333,91.6666666667,152,False,1,2019-05-23 18:21:00,1.0
23474,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,366.666666667,66.6666666667,154,False,1,2019-05-23 18:21:00,1.0
23475,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,416.666666667,58.3333333333,155,False,1,2019-05-23 18:21:00,2.0
23476,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,441.666666667,83.3333333333,156,False,1,2019-05-23 18:21:00,3.0
23477,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,583.333333333,125.0,157,False,1,2019-05-23 18:21:00,4.0
23479,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,425.0,58.3333333333,159,False,1,2019-05-23 18:21:00,1.0
23480,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,441.666666667,75.0,160,False,1,2019-05-23 18:21:00,2.0
23481,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,375.0,58.3333333333,161,False,1,2019-05-23 18:21:00,3.0
23482,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,391.666666667,50.0,162,False,1,2019-05-23 18:21:00,4.0
23483,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,491.666666667,66.6666666667,163,False,1,2019-05-23 18:21:00,5.0
23484,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,391.666666667,58.3333333333,164,False,1,2019-05-23 18:21:00,6.0
23485,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,433.333333333,83.3333333333,165,False,1,2019-05-23 18:21:00,7.0
23486,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,625.0,66.6666666667,166,False,1,2019-05-23 18:21:00,8.0
23487,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,650.0,75.0,167,False,1,2019-05-23 18:21:00,9.0
23489,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,591.666666667,116.666666667,169,False,1,2019-05-23 18:21:00,1.0
23491,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,516.666666667,116.666666667,171,False,1,2019-05-23 18:21:00,1.0
23492,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,416.666666667,108.333333333,172,False,1,2019-05-23 18:21:00,2.0
23493,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,500.0,58.3333333333,173,False,1,2019-05-23 18:21:00,3.0
23494,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,516.666666667,108.333333333,174,False,1,2019-05-23 18:21:00,4.0
23496,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,541.666666667,75.0,176,False,1,2019-05-23 18:21:00,1.0
23497,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,525.0,91.6666666667,177,False,1,2019-05-23 18:21:00,2.0
23498,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,491.666666667,100.0,178,False,1,2019-05-23 18:21:00,3.0
23499,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,466.666666667,75.0,179,False,1,2019-05-23 18:21:00,4.0
23500,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,483.333333333,100.0,180,False,1,2019-05-23 18:21:00,5.0
23501,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,0.0,508.333333333,83.3333333333,181,False,1,2019-05-23 18:21:00,6.0
23503,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,533.333333333,100.0,183,False,1,2019-05-23 18:21:00,1.0
23504,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,1.0,425.0,83.3333333333,184,False,1,2019-05-23 18:21:00,2.0
23505,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,400.0,58.3333333333,185,False,1,2019-05-23 18:21:00,3.0
23506,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,2.0,325.0,75.0,186,False,1,2019-05-23 18:21:00,4.0
23507,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,433.333333333,91.6666666667,187,False,1,2019-05-23 18:21:00,5.0
23508,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,475.0,91.6666666667,188,False,1,2019-05-23 18:21:00,6.0
23509,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,466.666666667,83.3333333333,189,False,1,2019-05-23 18:21:00,7.0
23510,CONTROL FEEDBACK,10,57:2019_May_23_1821,1,3.0,525.0,100.0,190,False,1,2019-05-23 18:21:00,8.0
23511,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,3.0,458.333333333,58.3333333333,191,False,1,2019-05-23 18:21:00,9.0
23512,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,2.0,408.333333333,108.333333333,192,False,1,2019-05-23 18:21:00,10.0
23513,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,1.0,616.666666667,66.6666666667,193,False,1,2019-05-23 18:21:00,11.0
23514,CONTROL FEEDBACK,10,57:2019_May_23_1821,0,0.0,416.666666667,50.0,194,False,1,2019-05-23 18:21:00,12.0
