,feedback,patch_length,unique_participant,prior,context,RT,RL,trial_num,probed_trial,feedback_manipulation_type,date,trials_since_last_probe
272,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,432.86514,,273.0,False,0,2018-05-03 10:09:00,17.0
273,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,2.0,346.15036,,274.0,False,0,2018-05-03 10:09:00,18.0
276,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,474.51303,,277.0,False,0,2018-05-03 10:09:00,2.0
277,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,507.87961,,278.0,False,0,2018-05-03 10:09:00,3.0
278,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,407.84933,,279.0,False,0,2018-05-03 10:09:00,4.0
279,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,416.17206,,280.0,False,0,2018-05-03 10:09:00,5.0
280,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,415.43494,,281.0,False,0,2018-05-03 10:09:00,6.0
285,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,2.0,466.15079,,286.0,False,0,2018-05-03 10:09:00,2.0
286,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,1.0,407.84061,,287.0,False,0,2018-05-03 10:09:00,3.0
290,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,424.03082,,291.0,False,0,2018-05-03 10:09:00,3.0
293,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,391.20789,,294.0,False,0,2018-05-03 10:09:00,2.0
294,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,2.0,424.39664,,295.0,False,0,2018-05-03 10:09:00,3.0
297,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,316.02106,,298.0,False,0,2018-05-03 10:09:00,2.0
298,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,416.18292,,299.0,False,0,2018-05-03 10:09:00,3.0
299,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,374.2869,,300.0,False,0,2018-05-03 10:09:00,4.0
300,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,448.83713,,301.0,False,0,2018-05-03 10:09:00,5.0
305,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,1.0,674.26324,,306.0,False,0,2018-05-03 10:09:00,2.0
306,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,374.31616,,307.0,False,0,2018-05-03 10:09:00,3.0
307,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,582.62872,,308.0,False,0,2018-05-03 10:09:00,4.0
308,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,515.98706,,309.0,False,0,2018-05-03 10:09:00,5.0
309,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,566.11584,,310.0,False,0,2018-05-03 10:09:00,6.0
310,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,390.79797,,311.0,False,0,2018-05-03 10:09:00,7.0
313,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,357.79483,,314.0,False,0,2018-05-03 10:09:00,2.0
314,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,2.0,574.52063,,315.0,False,0,2018-05-03 10:09:00,3.0
315,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,382.82361,,316.0,False,0,2018-05-03 10:09:00,4.0
316,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,382.06418,,317.0,False,0,2018-05-03 10:09:00,5.0
319,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,666.23511,,320.0,False,0,2018-05-03 10:09:00,2.0
320,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,565.40924,,321.0,False,0,2018-05-03 10:09:00,3.0
321,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,3.0,466.16861,,322.0,False,0,2018-05-03 10:09:00,4.0
322,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,2.0,407.74341,,323.0,False,0,2018-05-03 10:09:00,5.0
326,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,399.48892,,327.0,False,0,2018-05-03 10:09:00,2.0
327,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,432.8606,,328.0,False,0,2018-05-03 10:09:00,3.0
328,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,416.13101,,329.0,False,0,2018-05-03 10:09:00,4.0
329,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,432.86484,,330.0,False,0,2018-05-03 10:09:00,5.0
333,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,0.0,424.49323,,334.0,False,0,2018-05-03 10:09:00,2.0
334,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,366.00919,,335.0,False,0,2018-05-03 10:09:00,3.0
335,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,2.0,424.52975,,336.0,False,0,2018-05-03 10:09:00,4.0
336,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,482.84991,,337.0,False,0,2018-05-03 10:09:00,5.0
337,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,349.34537,,338.0,False,0,2018-05-03 10:09:00,6.0
338,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,624.39679,,339.0,False,0,2018-05-03 10:09:00,7.0
339,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,357.707,,340.0,False,0,2018-05-03 10:09:00,8.0
340,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,498.59464,,341.0,False,0,2018-05-03 10:09:00,9.0
341,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,3.0,,,342.0,False,0,2018-05-03 10:09:00,10.0
342,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,2.0,399.33679,,343.0,False,0,2018-05-03 10:09:00,11.0
343,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,1.0,357.85098,,344.0,False,0,2018-05-03 10:09:00,12.0
344,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,399.48953,,345.0,False,0,2018-05-03 10:09:00,13.0
345,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,374.43692,,346.0,False,0,2018-05-03 10:09:00,14.0
346,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,449.46555,,347.0,False,0,2018-05-03 10:09:00,15.0
349,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,449.48486,,350.0,False,0,2018-05-03 10:09:00,2.0
352,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,0.0,457.89029,,353.0,False,0,2018-05-03 10:09:00,2.0
353,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,366.23917,,354.0,False,0,2018-05-03 10:09:00,3.0
354,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,2.0,391.19037,,355.0,False,0,2018-05-03 10:09:00,4.0
355,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,399.53571,,356.0,False,0,2018-05-03 10:09:00,5.0
356,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,424.43286,,357.0,False,0,2018-05-03 10:09:00,6.0
357,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,424.47604,,358.0,False,0,2018-05-03 10:09:00,7.0
360,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,356.95663,,361.0,False,0,2018-05-03 10:09:00,2.0
361,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,3.0,599.52014,,362.0,False,0,2018-05-03 10:09:00,3.0
362,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,2.0,391.04218,,363.0,False,0,2018-05-03 10:09:00,4.0
363,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,1.0,416.1944,,364.0,False,0,2018-05-03 10:09:00,5.0
364,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,374.49033,,365.0,False,0,2018-05-03 10:09:00,6.0
365,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,416.02869,,366.0,False,0,2018-05-03 10:09:00,7.0
366,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,416.12283,,367.0,False,0,2018-05-03 10:09:00,8.0
367,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,491.21851,,368.0,False,0,2018-05-03 10:09:00,9.0
371,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,0.0,466.27576,,372.0,False,0,2018-05-03 10:09:00,2.0
372,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,407.78595,,373.0,False,0,2018-05-03 10:09:00,3.0
373,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,2.0,382.81335,,374.0,False,0,2018-05-03 10:09:00,4.0
374,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,407.78296,,375.0,False,0,2018-05-03 10:09:00,5.0
375,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,457.78915,,376.0,False,0,2018-05-03 10:09:00,6.0
376,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,582.76697,,377.0,False,0,2018-05-03 10:09:00,7.0
377,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,416.20041,,378.0,False,0,2018-05-03 10:09:00,8.0
378,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,391.22116,,379.0,False,0,2018-05-03 10:09:00,9.0
379,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,382.73154,,380.0,False,0,2018-05-03 10:09:00,10.0
380,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,465.41159,,381.0,False,0,2018-05-03 10:09:00,11.0
381,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,3.0,349.52014,,382.0,False,0,2018-05-03 10:09:00,12.0
384,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,1.0,499.1962,,385.0,False,0,2018-05-03 10:09:00,2.0
385,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,399.47382,,386.0,False,0,2018-05-03 10:09:00,3.0
390,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,381.94855,,391.0,False,0,2018-05-03 10:09:00,2.0
391,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,0.0,391.15506,,392.0,False,0,2018-05-03 10:09:00,3.0
392,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,374.54919,,393.0,False,0,2018-05-03 10:09:00,4.0
393,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,2.0,432.71753,,394.0,False,0,2018-05-03 10:09:00,5.0
394,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,382.81577,,395.0,False,0,2018-05-03 10:09:00,6.0
395,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,482.80313,,396.0,False,0,2018-05-03 10:09:00,7.0
396,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,399.5354,,397.0,False,0,2018-05-03 10:09:00,8.0
397,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,432.6445,,398.0,False,0,2018-05-03 10:09:00,9.0
398,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,424.47421,,399.0,False,0,2018-05-03 10:09:00,10.0
399,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,407.83185,,400.0,False,0,2018-05-03 10:09:00,11.0
400,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,357.08884,,401.0,False,0,2018-05-03 10:09:00,12.0
401,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,3.0,466.20242,,402.0,False,0,2018-05-03 10:09:00,13.0
402,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,2.0,424.33868,,403.0,False,0,2018-05-03 10:09:00,14.0
403,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,1.0,357.71545,,404.0,False,0,2018-05-03 10:09:00,15.0
408,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,541.1864,,409.0,False,0,2018-05-03 10:09:00,2.0
409,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,532.79218,,410.0,False,0,2018-05-03 10:09:00,3.0
410,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,407.36639,,411.0,False,0,2018-05-03 10:09:00,4.0
411,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,0.0,440.82956,,412.0,False,0,2018-05-03 10:09:00,5.0
412,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,491.26166,,413.0,False,0,2018-05-03 10:09:00,6.0
413,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,2.0,399.50732,,414.0,False,0,2018-05-03 10:09:00,7.0
414,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,349.50928,,415.0,False,0,2018-05-03 10:09:00,8.0
415,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,507.89621,,416.0,False,0,2018-05-03 10:09:00,9.0
416,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,391.22418,,417.0,False,0,2018-05-03 10:09:00,10.0
417,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,432.80991,,418.0,False,0,2018-05-03 10:09:00,11.0
418,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,432.35382,,419.0,False,0,2018-05-03 10:09:00,12.0
419,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,399.4343,,420.0,False,0,2018-05-03 10:09:00,13.0
420,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,,,421.0,False,0,2018-05-03 10:09:00,14.0
421,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,3.0,374.2558,,422.0,False,0,2018-05-03 10:09:00,15.0
422,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,2.0,366.13867,,423.0,False,0,2018-05-03 10:09:00,16.0
426,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,0.0,0.0,407.79834,,427.0,False,0,2018-05-03 10:09:00,2.0
431,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,0.0,374.54196,,432.0,False,0,2018-05-03 10:09:00,2.0
432,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,1.0,357.92191,,433.0,False,0,2018-05-03 10:09:00,3.0
435,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,374.42392,,436.0,False,0,2018-05-03 10:09:00,2.0
436,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,374.51962,,437.0,False,0,2018-05-03 10:09:00,3.0
437,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,349.29254,,438.0,False,0,2018-05-03 10:09:00,4.0
438,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,341.23364,,439.0,False,0,2018-05-03 10:09:00,5.0
439,CONTROL FEEDBACK,10.0,100:2018_May_03_1009,1.0,3.0,374.548,,440.0,False,0,2018-05-03 10:09:00,6.0
442,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,,349.59094,,3.0,False,0,2018-05-06 09:47:00,
443,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,,416.11548,,4.0,False,0,2018-05-06 09:47:00,
444,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,,482.90591,,5.0,False,0,2018-05-06 09:47:00,
445,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,349.19403,,6.0,False,0,2018-05-06 09:47:00,
446,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,382.87299,,7.0,False,0,2018-05-06 09:47:00,6.0
450,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,332.05814,,11.0,False,0,2018-05-06 09:47:00,3.0
451,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,491.20944,,12.0,False,0,2018-05-06 09:47:00,4.0
452,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,366.09116,,13.0,False,0,2018-05-06 09:47:00,5.0
453,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,2.0,474.35608,,14.0,False,0,2018-05-06 09:47:00,6.0
454,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,366.24088,,15.0,False,0,2018-05-06 09:47:00,7.0
457,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,382.81653,,18.0,False,0,2018-05-06 09:47:00,2.0
458,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,391.23206,,19.0,False,0,2018-05-06 09:47:00,3.0
459,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,449.48322,,20.0,False,0,2018-05-06 09:47:00,4.0
460,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,457.19241,,21.0,False,0,2018-05-06 09:47:00,5.0
461,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,357.73331,,22.0,False,0,2018-05-06 09:47:00,6.0
462,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,332.61594,,23.0,False,0,2018-05-06 09:47:00,7.0
465,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,540.83771,,26.0,False,0,2018-05-06 09:47:00,2.0
466,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,382.87088,,27.0,False,0,2018-05-06 09:47:00,3.0
467,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,332.68204,,28.0,False,0,2018-05-06 09:47:00,4.0
468,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,591.17535,,29.0,False,0,2018-05-06 09:47:00,5.0
469,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,332.9205,,30.0,False,0,2018-05-06 09:47:00,6.0
470,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,373.67236,,31.0,False,0,2018-05-06 09:47:00,7.0
471,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,366.25595,,32.0,False,0,2018-05-06 09:47:00,8.0
472,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,324.50168,,33.0,False,0,2018-05-06 09:47:00,9.0
473,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,2.0,441.04266,,34.0,False,0,2018-05-06 09:47:00,10.0
476,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,307.69962,,37.0,False,0,2018-05-06 09:47:00,2.0
477,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,424.58923,,38.0,False,0,2018-05-06 09:47:00,3.0
478,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,307.92148,,39.0,False,0,2018-05-06 09:47:00,4.0
479,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,466.26053,,40.0,False,0,2018-05-06 09:47:00,5.0
480,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,348.7186,,41.0,False,0,2018-05-06 09:47:00,6.0
481,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,332.66727,,42.0,False,0,2018-05-06 09:47:00,7.0
482,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,374.94223,,43.0,False,0,2018-05-06 09:47:00,8.0
483,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,2.0,682.83624,,44.0,False,0,2018-05-06 09:47:00,9.0
484,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,591.05792,,45.0,False,0,2018-05-06 09:47:00,10.0
491,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,432.91721,,52.0,False,0,2018-05-06 09:47:00,2.0
492,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,315.94702,,53.0,False,0,2018-05-06 09:47:00,3.0
493,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,424.51498,,54.0,False,0,2018-05-06 09:47:00,4.0
494,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,357.80182,,55.0,False,0,2018-05-06 09:47:00,5.0
495,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,307.54175,,56.0,False,0,2018-05-06 09:47:00,6.0
496,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,324.45972,,57.0,False,0,2018-05-06 09:47:00,7.0
497,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,316.20721,,58.0,False,0,2018-05-06 09:47:00,8.0
498,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,541.29382,,59.0,False,0,2018-05-06 09:47:00,9.0
499,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,424.50653,,60.0,False,0,2018-05-06 09:47:00,10.0
500,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,348.85385,,61.0,False,0,2018-05-06 09:47:00,11.0
501,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,391.20218,,62.0,False,0,2018-05-06 09:47:00,12.0
502,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,374.59662,,63.0,False,0,2018-05-06 09:47:00,13.0
503,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,2.0,382.93515,,64.0,False,0,2018-05-06 09:47:00,14.0
504,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,324.50107,,65.0,False,0,2018-05-06 09:47:00,15.0
507,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,366.03229,,68.0,False,0,2018-05-06 09:47:00,2.0
508,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,357.87094,,69.0,False,0,2018-05-06 09:47:00,3.0
509,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,366.20615,,70.0,False,0,2018-05-06 09:47:00,4.0
510,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,665.39154,,71.0,False,0,2018-05-06 09:47:00,5.0
511,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,374.56009,,72.0,False,0,2018-05-06 09:47:00,6.0
512,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,349.40591,,73.0,False,0,2018-05-06 09:47:00,7.0
513,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,2.0,332.8891,,74.0,False,0,2018-05-06 09:47:00,8.0
514,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,391.21393,,75.0,False,0,2018-05-06 09:47:00,9.0
515,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,399.06107,,76.0,False,0,2018-05-06 09:47:00,10.0
518,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,474.50458,,79.0,False,0,2018-05-06 09:47:00,2.0
521,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,357.93039,,82.0,False,0,2018-05-06 09:47:00,2.0
522,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,349.55051,,83.0,False,0,2018-05-06 09:47:00,3.0
523,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,2.0,457.96182,,84.0,False,0,2018-05-06 09:47:00,4.0
524,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,607.80115,,85.0,False,0,2018-05-06 09:47:00,5.0
525,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,382.60825,,86.0,False,0,2018-05-06 09:47:00,6.0
526,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,474.55649,,87.0,False,0,2018-05-06 09:47:00,7.0
527,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,366.18985,,88.0,False,0,2018-05-06 09:47:00,8.0
528,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,399.60501,,89.0,False,0,2018-05-06 09:47:00,9.0
531,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,424.53009,,92.0,False,0,2018-05-06 09:47:00,2.0
532,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,457.85468,,93.0,False,0,2018-05-06 09:47:00,3.0
533,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,2.0,332.71979,,94.0,False,0,2018-05-06 09:47:00,4.0
534,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,349.52151,,95.0,False,0,2018-05-06 09:47:00,5.0
535,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,3.0,365.93268,,96.0,False,0,2018-05-06 09:47:00,6.0
536,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,391.11221,,97.0,False,0,2018-05-06 09:47:00,7.0
537,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,365.93268,,98.0,False,0,2018-05-06 09:47:00,8.0
538,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,407.89645,,99.0,False,0,2018-05-06 09:47:00,9.0
539,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,366.22186,,100.0,False,0,2018-05-06 09:47:00,10.0
542,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,391.22662,,103.0,False,0,2018-05-06 09:47:00,2.0
543,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,391.01804,,104.0,False,0,2018-05-06 09:47:00,3.0
547,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,3.0,549.55994,,108.0,False,0,2018-05-06 09:47:00,2.0
548,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,457.89362,,109.0,False,0,2018-05-06 09:47:00,3.0
549,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,349.56891,,110.0,False,0,2018-05-06 09:47:00,4.0
550,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,0.0,415.33066,,111.0,False,0,2018-05-06 09:47:00,5.0
551,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,0.0,391.22269,,112.0,False,0,2018-05-06 09:47:00,6.0
552,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,1.0,391.05548,,113.0,False,0,2018-05-06 09:47:00,7.0
553,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,1.0,2.0,491.18198,,114.0,False,0,2018-05-06 09:47:00,8.0
558,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,2.0,357.86459,,119.0,False,0,2018-05-06 09:47:00,2.0
559,CONTROL FEEDBACK,5.0,101:2018_May_06_0947,0.0,1.0,424.53128,,120.0,False,0,2018-05-06 09:47:00,3.0
