,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
57,61:2020-11-11_18h05.43.545,5 Trials,CONTROL FEEDBACK,499.4827235772356,479.26106741573034,469.82826923076914,487.8678,472.8859615384615,470.0312765957447,449.1995714285714,424.1115517241379
58,62:2020-11-12_11h58.48.601,5 Trials,CONTROL FEEDBACK,596.43125,581.6411956521738,585.0391911764704,650.0661764705883,597.4657894736841,570.4673148148149,586.8817948717949,582.2999999999998
59,63:2020-11-12_12h33.08.403,10 Trials,CONTROL FEEDBACK,396.87273684210555,380.5985964912282,414.245673076923,414.1210416666666,384.98240000000004,385.90749999999997,390.7222115384617,384.53296874999995
60,64:2020-11-12_13h09.40.885,5 Trials,CONTROL FEEDBACK,562.0677559055122,560.0638235294117,565.9667142857143,574.1415789473685,569.5745833333334,527.6421052631582,559.9834,521.5533333333333
61,65:2020-11-12_13h37.42.437,10 Trials,CONTROL FEEDBACK,514.6,525.7948717948718,516.3720930232558,537.6756756756756,509.24242424242425,515.3421052631579,505.14084507042253,490.1
62,66:2020-11-12_14h26.45.229,10 Trials,CONTROL FEEDBACK,411.0214247311832,395.7547872340426,398.2647169811322,431.03946428571413,405.62206896551726,391.04410256410256,376.72911290322577,412.94573170731695
63,67:2020-11-12_15h24.41.259,5 Trials,CONTROL FEEDBACK,472.7077927927928,469.7686956521741,472.32104938271596,456.45647058823516,451.2870161290322,461.5064516129033,465.4823469387755,439.3517391304348
64,68:2020-11-12_16h03.50.353,5 Trials,CONTROL FEEDBACK,409.9847560975611,404.1933132530121,427.80711267605625,439.7255405405406,394.835081967213,392.3150862068965,382.22787234042545,385.2684883720931
65,69:2020-11-12_17h13.49.085,5 Trials,CONTROL FEEDBACK,579.5333333333333,597.9285714285714,578.2162162162163,589.390243902439,578.015873015873,553.8524590163935,568.8,562.25
66,6:2020-10-08_14h38.44.619,5 Trials,CONTROL FEEDBACK,534.146391304348,548.8123809523809,531.4552739726029,539.9437499999999,525.5538524590163,527.6253636363637,556.6610416666667,518.17
67,70:2020-11-15_11h33.36.273,10 Trials,CONTROL FEEDBACK,497.7910483870967,525.8265217391304,514.6313207547172,525.2263333333333,500.483125,514.7916176470588,483.53447761194025,464.30394736842095
68,71:2020-11-15_13h33.12.118,5 Trials,CONTROL FEEDBACK,465.0092399999999,470.5113414634148,467.6461267605633,460.94410256410254,450.9596825396825,443.30025862068976,461.0197115384614,449.75127906976735
69,72:2020-11-16_12h30.41.674,10 Trials,CONTROL FEEDBACK,571.5701871657755,603.4851136363636,542.7874390243903,559.3444871794873,554.410625,565.7790000000001,552.2388815789471,538.4289189189188
70,72:2020-11-16_13h03.47.057,10 Trials,CONTROL FEEDBACK,465.5502556818183,472.1978431372549,466.9931632653063,463.85931818181814,452.4834999999999,454.58090909090913,478.8275925925926,437.30750000000006
71,73:2020-11-16_13h27.22.248,10 Trials,CONTROL FEEDBACK,476.84040372670796,503.3996153846153,491.43687500000016,497.733103448276,466.0733928571427,468.5867741935484,481.30053571428545,486.0417213114755
72,74:2020-11-16_14h37.45.439,10 Trials,CONTROL FEEDBACK,597.9650260416669,619.4187999999999,609.7188461538462,610.8723611111112,626.2302941176472,612.636,576.464927536232,571.929938271605
73,76:2020-11-16_16h14.12.474,10 Trials,CONTROL FEEDBACK,625.3517391304349,637.186888888889,639.5295555555555,638.1967741935484,677.3218333333334,628.5391891891893,593.7438135593219,602.8414444444445
74,77:2020-11-17_10h36.22.091,5 Trials,CONTROL FEEDBACK,408.7817410714286,448.2459042553189,450.8564189189189,455.3937499999999,414.78518181818185,411.70714285714297,420.63218750000004,392.5184722222223
75,78:2020-11-17_11h32.48.289,5 Trials,CONTROL FEEDBACK,501.2836403508769,497.8263333333334,480.5530136986302,463.56869047619034,458.5803174603175,470.70458333333335,482.47555555555556,453.1105681818182
76,79:2020-11-17_12h38.12.352,5 Trials,CONTROL FEEDBACK,556.0846818181819,569.9070348837209,559.7142666666665,563.1188235294118,545.6462096774194,545.7202631578947,527.6269791666668,533.2993181818182
77,7:2020-10-08_15h13.14.296,5 Trials,CONTROL FEEDBACK,432.4362385321102,428.5136792452831,424.136346153846,424.35453125,420.5088793103448,418.17333333333323,427.80042553191487,425.87173076923074
78,80:2020-11-17_14h31.33.818,5 Trials,CONTROL FEEDBACK,486.41565789473685,461.2163124999999,467.6047826086956,470.4000000000001,455.87789473684205,453.05769230769215,448.5415625,415.0135
79,81:2020-11-17_15h33.36.325,10 Trials,CONTROL FEEDBACK,617.6468393782382,603.8896341463416,613.0856382978723,674.6443055555554,614.1392187499999,583.7863235294116,608.2972794117646,590.2185443037973
80,83:2020-11-18_16h33.02.592,5 Trials,CONTROL FEEDBACK,532.7053571428571,547.6857142857143,522.4333333333333,556.2432432432432,539.3725490196078,490.3125,481.8809523809524,525.3103448275862
81,84:2020-11-18_17h33.10.919,5 Trials,CONTROL FEEDBACK,458.5213559152542,478.97634015463916,463.27530303030323,453.8540000333333,455.4215739629629,445.70173096153843,421.7163334666666,415.31283343333337
82,86:2020-11-19_14h00.06.558,10 Trials,CONTROL FEEDBACK,500.6074739583333,508.5624468085106,495.80733333333336,549.1166666666666,506.36573529411777,509.31851351351344,493.5023846153847,487.82272151898746
83,87:2020-11-19_14h58.49.829,10 Trials,CONTROL FEEDBACK,402.9640609137056,426.0078888888889,430.58905660377354,425.29551724137934,387.02046875,386.4408750000001,372.06438461538465,373.7872
84,88:2020-11-23_11h33.39.510,5 Trials,CONTROL FEEDBACK,426.5860975609757,434.00874999999974,412.37580882352944,433.5983823529412,413.4232456140351,420.3454716981134,407.76000000000005,382.46970588235297
85,89:2020-11-24_12h37.50.172,5 Trials,CONTROL FEEDBACK,459.49496183206134,460.602684210526,458.3194927536231,450.1212499999999,445.49258620689653,454.3137962962963,464.151195652174,437.47
86,8:2020-10-08_15h56.08.168,10 Trials,CONTROL FEEDBACK,423.6771356783921,437.16647727272743,423.094456521739,418.31017241379305,415.17354838709673,423.2049999999999,409.15271428571424,405.79660714285706
87,90:2020-11-25_12h01.37.411,5 Trials,CONTROL FEEDBACK,448.5135714285714,445.0725555555553,430.03875000000005,429.93703125,436.4050819672131,432.7334905660377,408.98551020408166,396.49059523809524
88,91:2020-11-25_13h02.59.452,10 Trials,CONTROL FEEDBACK,450.06918848167544,468.5276470588235,480.2229545454547,482.0349999999999,442.3795588235294,453.4204878048779,450.7266949152543,433.0613432835822
89,92:2020-11-26_12h07.33.310,5 Trials,CONTROL FEEDBACK,477.14560483870963,481.6835975609757,483.11787671232884,481.92546874999994,457.20921052631564,477.71881818181816,453.9980999999999,461.70455882352957
90,93:2020-11-26_14h03.24.217,10 Trials,CONTROL FEEDBACK,487.97902298850545,477.19059999999985,503.51380434782595,468.7862,504.74419354838705,474.93119047619047,473.55100000000004,456.58903225806455
91,94:2020-11-26_14h16.03.823,10 Trials,CONTROL FEEDBACK,433.4362566844919,440.91162790697695,435.03047619047624,468.6801388888889,459.01000000000005,447.7065789473683,442.8537500000001,415.9433636363637
92,95:2020-11-26_15h06.46.343,5 Trials,CONTROL FEEDBACK,617.7658333333334,628.809746835443,634.5159146341464,646.2943421052632,597.0097499999999,623.247192982456,573.4745614035089,581.484268292683
93,96:2020-11-29_10h04.44.918,5 Trials,CONTROL FEEDBACK,422.4744776119402,424.0854639175258,419.6507042253522,409.0001785714286,407.63131578947355,412.76869999999997,411.2255319148937,392.3419047619048
94,97:2020-11-29_14h43.37.483,5 Trials,CONTROL FEEDBACK,434.1791549295775,428.36556122448974,444.86577464788735,435.7385294117646,432.2286290322582,437.41726415094354,410.8785,404.8579166666667
95,98:2020-12-01_12h03.26.159,10 Trials,CONTROL FEEDBACK,584.5287569060778,559.4782653061226,593.4529545454545,639.4622058823528,584.2072727272729,591.4454545454546,564.5185507246377,603.5740217391304
96,99:2020-12-01_14h00.52.042,10 Trials,CONTROL FEEDBACK,583.075183246073,606.4984374999998,601.5336666666666,588.9892307692307,574.0855555555555,573.3796249999998,559.36,517.4045614035089
