,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
64,35602:2022-07-10 20:54:04.340,5 Trials,CONTROL FEEDBACK,427.3545454545455,425.0309523809523,431.65714285714284,433.2523809523809,426.7297297297297,425.76097560975603,427.8146341463414,427.9575342465756
65,356:2022-07-22 23:26:20.023,5 Trials,CONTROL FEEDBACK,475.6830188679245,468.32631578947365,481.4083333333335,476.3083333333333,482.89487179487173,480.0309523809524,474.68648648648644,478.5637931034481
66,35740:2022-09-22 09:35:44.693,5 Trials,CONTROL FEEDBACK,502.8526315789474,511.78249999999997,499.3878048780487,498.91162790697695,492.490243902439,489.5285714285715,491.9720930232558,493.04999999999984
67,357:2022-07-27 17:38:09.943,10 Trials,CONTROL FEEDBACK,376.31386138613874,392.9200000000001,373.3,386.32000000000005,417.0388888888889,412.3764705882353,356.288888888889,386.4712643678161
68,35932:2022-11-01 11:21:45.374,5 Trials,CONTROL FEEDBACK,453.6815384615384,463.0055555555556,456.2947368421053,451.42105263157896,463.2542857142857,437.3769230769231,449.13,450.14444444444445
69,36154:2022-08-16 11:01:53.234,5 Trials,CONTROL FEEDBACK,404.72340425531905,409.0729729729729,388.2536585365853,402.89743589743586,411.8722222222222,410.1853658536586,420.828947368421,397.54901960784315
70,36199:2022-08-17 01:56:25.847,10 Trials,CONTROL FEEDBACK,488.01964285714274,475.5526315789473,484.5142857142857,485.83684210526326,472.7499999999999,479.6666666666666,470.12857142857126,466.92792792792784
71,361:2022-07-22 18:11:42.731,10 Trials,CONTROL FEEDBACK,601.3244094488188,587.3736842105263,576.91,582.1857142857143,591.7611111111111,569.0368421052632,578.45,573.2408695652172
72,363:2022-07-24 22:31:21.251,10 Trials,CONTROL FEEDBACK,388.0669291338582,404.73809523809524,375.51666666666665,391.67368421052635,377.42380952380944,389.20000000000005,386.8952380952381,380.5920289855074
73,365:2022-07-24 14:43:46.824,10 Trials,CONTROL FEEDBACK,452.47190082644624,441.125,454.62272727272733,436.0,449.0894736842105,436.99473684210534,468.13529411764705,438.73035714285714
74,36652:2022-10-09 17:56:21.036,5 Trials,CONTROL FEEDBACK,494.1629032258063,485.05250000000007,480.84499999999997,495.44999999999993,487.19069767441835,468.371794871795,490.60000000000014,474.72878787878795
75,366:2022-07-24 20:02:15.916,5 Trials,CONTROL FEEDBACK,424.6616666666666,410.3658536585366,428.21500000000003,399.025,396.82499999999993,414.49249999999984,422.64,400.3260869565217
76,367:2022-07-26 14:33:04.844,10 Trials,CONTROL FEEDBACK,439.79238095238094,424.11111111111114,420.9,455.9055555555555,444.93500000000006,453.6350000000001,448.27222222222224,441.66699029126215
77,368:2022-07-24 17:18:26.555,5 Trials,CONTROL FEEDBACK,361.5584415584416,355.9761904761905,360.8809523809524,368.8,370.1162790697674,367.65909090909093,356.1818181818182,358.26027397260276
78,369:2022-07-26 11:12:36.747,10 Trials,CONTROL FEEDBACK,373.0422018348622,394.86315789473684,396.6388888888889,366.80500000000006,359.32631578947365,368.41176470588243,369.7619047619047,371.1042735042736
79,372:2022-07-29 16:52:35.248,5 Trials,CONTROL FEEDBACK,476.3058823529412,490.1190476190476,480.7142857142857,474.42857142857144,483.5681818181818,480.30232558139534,476.1136363636364,476.5882352941176
80,374:2022-08-02 12:18:06.076,5 Trials,CONTROL FEEDBACK,389.43026315789484,426.45853658536583,403.74418604651163,399.3902439024391,390.91463414634137,420.2951219512196,393.88780487804877,413.8012987012986
81,375:2022-08-01 16:05:34.699,10 Trials,CONTROL FEEDBACK,412.46614173228335,416.6473684210527,417.92380952380944,424.19047619047626,392.8476190476191,410.340909090909,417.37272727272733,411.6286713286709
82,376:2022-08-01 16:51:17.913,5 Trials,CONTROL FEEDBACK,419.1324675324677,420.05952380952397,413.70465116279075,415.65999999999997,415.03720930232555,422.779069767442,414.83658536585375,422.09493670886076
83,378:2022-08-01 19:17:54.920,5 Trials,CONTROL FEEDBACK,588.24,594.797435897436,601.4205882352941,605.7942857142857,600.2771428571426,607.6441176470589,608.6457142857143,589.919642857143
