,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
65,50:2017_Dec_19_1048,5.0 Trials,CONTROL FEEDBACK,386.35342829787237,396.6056426470588,395.5764165789474,384.5164644444445,363.6147582857143,381.78559236842096,372.52324675675675,362.57320627906984
66,51:2017_Dec_19_1120,10.0 Trials,CONTROL FEEDBACK,394.9655545679012,415.55736615384626,406.8977264705883,396.1058770588236,392.14176388888893,393.9940476190477,414.02281052631577,402.8739912149531
67,52:2017_Dec_19_1142,10.0 Trials,CONTROL FEEDBACK,453.2572244036697,458.6807100000001,440.8138831818182,469.2562278947368,466.21668944444434,452.9746311764706,469.857495625,446.21741966292126
68,53:2017_Dec_20_0902,5.0 Trials,CONTROL FEEDBACK,479.5179951282051,441.428247368421,469.10226631578945,481.91661411764704,479.32123914285717,474.7465024324325,467.48162575757567,473.70955244444434
69,54:2017_Dec_20_0919,5.0 Trials,CONTROL FEEDBACK,472.1173373913045,463.5331511764706,462.8530062162162,490.2979825714285,453.8853902857143,457.454534736842,465.3587842105262,462.62851439024394
70,55:2017_Dec_20_1011,10.0 Trials,CONTROL FEEDBACK,398.37347805555555,409.0855371428571,400.6774131818183,364.02941894736836,397.11047235294114,386.1341483333333,375.58927437500006,375.6126448780488
71,56:2017_Dec_20_1017,5.0 Trials,CONTROL FEEDBACK,370.5291569230768,364.869417027027,384.59126117647054,374.55831205882356,391.5202326470588,380.8066555555555,366.39166937500005,375.7087295238095
72,57:2017_Dec_20_1120,10.0 Trials,CONTROL FEEDBACK,431.57855880952377,452.104931875,424.0103517647059,432.87461176470595,424.04061055555553,426.46153999999996,462.01978799999995,417.87375229999975
73,58:2017_Dec_20_1146,5.0 Trials,CONTROL FEEDBACK,460.9889265957448,463.75334176470597,456.5172005263159,444.9333958333334,475.80102352941185,446.85144108108096,450.4215883783783,433.2943390476191
74,5:2017_Nov_30_0949,5.0 Trials,CONTROL FEEDBACK,533.7009908571429,516.6911757142857,504.1065730303031,499.56953575757575,490.7236571875,491.6725122222221,492.24859838709676,495.03190864864865
75,60:2017_Dec_24_0920,5.0 Trials,CONTROL FEEDBACK,436.79161717948733,415.2556268571428,432.2299444736842,431.43301323529397,404.4594011764706,423.2601774358974,412.0137675,388.23995869565215
76,61:2017_Dec_24_0922,10.0 Trials,CONTROL FEEDBACK,460.6589416216216,459.84577882352943,417.33175133333333,433.8179505555555,452.886176,443.87629772727274,455.38816700000007,434.74223037735834
77,62:2017_Dec_24_0945,5.0 Trials,CONTROL FEEDBACK,422.5211525925926,428.50588310344824,436.0703416129031,425.09677903225804,419.8375563333333,427.107263611111,416.42592942857146,436.16692655172426
78,63:2017_Dec_24_1001,10.0 Trials,CONTROL FEEDBACK,490.66174301075284,513.2633023529412,442.0376984999999,472.1087529411764,535.2658442857143,464.6578425,453.730481875,468.73173769230766
79,64:2017_Dec_26_0933,5.0 Trials,CONTROL FEEDBACK,409.26781285714276,438.1990308333332,419.2506689473684,416.44169999999997,421.0691486111111,422.9467881081081,409.0934144117648,406.8671955555556
80,65:2017_Dec_26_1000,10.0 Trials,CONTROL FEEDBACK,448.4969890909091,448.37743666666665,425.9981623529411,433.2914961111111,425.39404210526317,453.2884913636364,423.74771904761906,428.14130915887836
81,66:2017_Dec_26_1129,5.0 Trials,CONTROL FEEDBACK,399.68139409090924,399.31789633333335,401.43441583333333,392.2303273529411,411.9544166666667,397.94204416666656,402.8487052631579,402.3268035135135
82,67:2017_Dec_26_1158,10.0 Trials,CONTROL FEEDBACK,411.6716912149531,397.5723709523809,418.50059,417.10864631578954,408.825013888889,395.63536882352935,439.13288812499997,412.13571235955055
83,68:2017_Dec_28_1030,5.0 Trials,CONTROL FEEDBACK,490.6866409090908,479.74301999999983,496.9784258974358,502.6065493939394,503.84290848484846,506.2968427027027,496.9768260606061,501.0386290909091
84,69:2017_Dec_28_1032,10.0 Trials,CONTROL FEEDBACK,475.74848126582293,445.04509153846146,474.5530352941177,431.4020570588235,465.76958631578947,447.5519119047619,446.13991227272726,443.205865490196
85,70:2017_Dec_28_1100,5.0 Trials,CONTROL FEEDBACK,483.26621266666655,475.51714275862065,492.31626540540526,486.04084344827595,501.2931720689656,498.2736260606061,521.4889620000001,489.47684281249997
86,71:2017_Dec_28_1105,10.0 Trials,CONTROL FEEDBACK,457.50750802197797,452.0622580000001,449.1603604761905,474.56064166666664,444.65976705882355,437.28829,457.32523933333334,459.0875787671231
87,72:2017_Dec_28_1129,5.0 Trials,CONTROL FEEDBACK,447.31402749999995,444.3920685294117,451.17541111111115,476.52303033333334,427.9888434482759,439.4356615151514,421.75607607142854,429.63714444444446
88,73:2017_Dec_28_1136,10.0 Trials,CONTROL FEEDBACK,437.3320255555555,454.4317847058823,428.70458874999997,470.8345288888889,450.8541794736842,422.26107954545455,457.48549523809527,434.51300045871574
89,74:2017_Dec_28_1329,5.0 Trials,CONTROL FEEDBACK,462.8099010810811,458.65841937499994,488.788172368421,481.7751190000001,465.2629032352942,443.1046951612903,444.02113242424247,487.0549705263157
90,75:2017_Dec_31_0854,10.0 Trials,CONTROL FEEDBACK,429.3080997247708,407.4633404761905,424.9196927272727,421.2956027777778,431.01343555555565,412.27595352941177,443.79474812500007,406.6214422619046
91,77:2018_Jan_02_1228,10.0 Trials,CONTROL FEEDBACK,410.2587914117647,422.44009500000004,411.80360529411763,412.04227611111105,396.1686184210527,389.29033666666663,405.37197399999997,414.6225700925924
92,78:2018_Jan_02_1259,5.0 Trials,CONTROL FEEDBACK,473.1966861111111,507.87518800000004,495.3724720588235,488.1492946666668,463.20849645161286,500.4965065714286,518.8521020000001,504.8653215789474
93,79:2018_Jan_04_1156,10.0 Trials,CONTROL FEEDBACK,459.5090593396227,453.50367380952383,469.24493818181816,449.1031189473685,453.2687911111111,426.01169,425.59083375,460.3154308045976
94,7:2017_Nov_30_1012,5.0 Trials,CONTROL FEEDBACK,460.2015157777779,445.89065031250004,443.63470000000007,455.595426388889,457.9034114705883,453.5998548648648,450.8945421621623,459.9108533333333
95,80:2018_Jan_04_1230,5.0 Trials,CONTROL FEEDBACK,440.7007863636363,429.0670864864866,450.24993945945954,450.56472499999984,448.6414525714285,438.818215,443.64059147058816,446.1293916666666
96,81:2018_Jan_14_1031,10.0 Trials,CONTROL FEEDBACK,417.98654337209325,404.75312875,412.269784117647,416.1947805555556,429.36189157894734,405.86513619047616,397.09178,394.2061628971961
97,82:2018_Jan_14_1033,5.0 Trials,CONTROL FEEDBACK,432.43970302325584,441.66852029411757,434.203920263158,433.1353359999998,445.9157132352943,441.62801487179485,415.99588888888894,444.5532616279069
98,83:2018_Jan_14_1055,10.0 Trials,CONTROL FEEDBACK,448.47929923809517,445.9653357142857,432.48989500000005,442.5317121052632,465.7390788888889,392.244573125,409.3251305882353,433.990438235294
99,84:2018_Jan_14_1142,5.0 Trials,CONTROL FEEDBACK,527.0647702631579,495.8232881578947,510.7607742105264,492.9693179411765,520.4250423529413,506.05891861111104,500.3239046875,501.800206590909
100,85:2018_Jan_18_1100,10.0 Trials,CONTROL FEEDBACK,405.63178363636365,416.758376875,384.35954705882347,368.5429977777778,415.75128210526316,446.1420786363635,394.7640276190476,396.5276914678899
101,86:2018_Jan_18_1152,5.0 Trials,CONTROL FEEDBACK,456.81010307692316,450.83895354838705,443.9239617500001,433.7506413333334,445.84061382352945,437.7450555555555,440.00485235294116,430.755467105263
102,87:2018_Apr_23_1105,5.0 Trials,CONTROL FEEDBACK,400.2596611111111,434.86499241379306,427.89806459459464,422.9571237499999,399.74094500000007,433.30952444444443,402.08898068965516,410.66888466666666
103,88:2018_Apr_29_1006,10.0 Trials,CONTROL FEEDBACK,424.2954196103896,409.6443653333334,433.555658125,410.75049277777794,408.9108344444445,450.93599099999994,415.3885138888889,407.06129989899
104,89:2018_Apr_29_1030,5.0 Trials,CONTROL FEEDBACK,462.24333575,445.61521838709683,442.46766083333335,470.51117750000003,471.79590586206905,458.6453205128206,445.37176515151515,460.9450094285714
105,8:2017_Nov_30_1035,10.0 Trials,CONTROL FEEDBACK,493.45076909090955,482.48087190476195,499.55159772727274,523.2341889473686,487.56654312500007,466.202534,474.548245,476.97535212500014
106,90:2018_Apr_29_1044,5.0 Trials,CONTROL FEEDBACK,391.19229522727255,389.6075445945946,410.69463710526315,399.2612323529412,404.32456027777783,399.92572052631573,429.14530999999994,389.05168063829797
107,91:2018_Apr_29_1141,10.0 Trials,CONTROL FEEDBACK,448.40355878048774,438.74324250000006,479.8829749999999,442.2544194444444,456.2355047368421,442.844895909091,482.14738950000003,464.05117242718444
108,92:2018_May_02_0927,5.0 Trials,CONTROL FEEDBACK,387.64515000000006,404.1382264705883,393.321207631579,395.3317847222222,395.93793657142857,402.1937386486486,400.1699589189189,387.29042666666663
109,93:2018_May_02_1109,5.0 Trials,CONTROL FEEDBACK,434.0572668292682,447.4866494736844,440.7193905263158,435.615865,467.72674624999996,470.9043891891893,447.12793687499993,458.38584380952375
110,94:2018_May_02_1028,5.0 Trials,CONTROL FEEDBACK,378.3088607692308,384.2780473529412,393.0704322857143,381.4267005882353,405.86687794117665,387.1203605714285,389.97711416666675,377.21680472222215
111,95:2018_May_02_0952,10.0 Trials,CONTROL FEEDBACK,428.2501654054055,404.68179875000004,419.81360624999996,432.3186511111111,431.80497470588233,416.5501081818182,414.45255750000007,411.06594444444437
112,96:2018_May_02_1127,5.0 Trials,CONTROL FEEDBACK,450.9195899999999,441.35846085714286,425.54268051282054,441.1774634375,450.28885696969695,410.7326802702703,422.42528413793104,426.7713590000001
113,97:2018_May_02_1148,10.0 Trials,CONTROL FEEDBACK,455.14070240506334,467.8150406666667,497.54312529411766,443.22206687500005,434.5787726315789,425.63315954545453,458.2016984210526,443.08381927835063
114,98:2018_May_02_1232,5.0 Trials,CONTROL FEEDBACK,426.88038478260876,411.1112515151517,414.39775769230766,406.66967171428576,426.19706500000007,413.16648999999995,392.44665378378374,413.2602960465116
115,99:2018_May_02_1328,5.0 Trials,CONTROL FEEDBACK,418.22581902439026,435.41191684210514,428.71049486486487,431.817228,403.4043077777776,438.0767975000001,435.2434966666667,412.1300136585367
116,9:2017_Nov_30_1101,5.0 Trials,CONTROL FEEDBACK,444.7876721052631,480.95070358974345,447.35845973684206,478.220455625,461.53883093750005,466.4224035135135,440.2965635483871,448.54315714285707
